GEOID,GEOID11,16+_emp_rate,16+_uemp_rate,uemp_rate,med_hhinc,pop,pct_white,pct_black,pct_asian,pct_other,tol_hu,med_value,pct_noins,pct_poverty,city,metro,med_rent
1400000US06037602509,6037602509,65.9,2.8,4.1,61181,4289,34.7,18.6,12.1,34.7,90,474.8,11,14,,,1246
1400000US06037602600,6037602600,51.4,2.3,4.3,54631,8266,13.3,63,3.2,20.6,150,444.4,9.8,8.9,,,1206
1400000US06037602700,6037602700,57.1,5.1,8.2,89495,3986,7.5,70.7,4.2,17.6,90,465.4,5.9,6.8,,,1596
1400000US06037602801,6037602801,63.8,7.7,10.8,35017,3255,34.8,34.9,0,30.4,80,400.4,12.9,28.2,,,1112
1400000US06037602802,6037602802,57.4,5.8,9.2,63768,4360,14.4,63.2,1.2,21.2,100,434.1,10.2,8.5,,,1258
1400000US06037602900,6037602900,57.8,6.7,10.4,33750,4339,27.4,14.5,4.2,53.9,100,299.3,24.7,21.6,,,979
1400000US06037603001,6037603001,60.4,4.1,6.4,55000,7378,18.4,23.7,22.9,34.9,100,454.3,14.9,22.8,,,1146
1400000US06037603004,6037603004,62.2,2.9,4.5,54087,1530,16.4,28.8,40.3,14.6,90,327.9,12.6,13,,,1193
1400000US06037603005,6037603005,62.3,5.8,8.6,48969,5859,15.6,32.4,15.3,36.7,150,356.5,14.3,20.7,,,1288
1400000US06037603006,6037603006,66.1,4.9,6.8,45250,1905,18.3,10.3,51.7,19.7,100,429.6,9,14.4,,,1262
1400000US06037603101,6037603101,56.9,3.9,6.5,54773,4043,34.4,22.5,24.6,18.4,150,413.2,6.2,15.6,,,1374
1400000US06037603102,6037603102,52.3,3.5,6.2,55333,3742,28,14.9,29,28.1,100,470.9,6.4,20.2,,,1262
1400000US06037603200,6037603200,62.4,0.8,1.3,72006,3245,19.3,13.3,47,20.3,100,555.3,6.6,8.1,,,1267
1400000US06037603301,6037603301,58.4,3.3,5.4,48313,3846,19,6.6,47.6,26.8,150,537.6,11.7,8.3,,,1316
1400000US06037603302,6037603302,54.2,3.4,5.9,48095,3908,26.5,7.6,41.9,24,100,381,9.4,22.2,,,1296
1400000US06037603400,6037603400,59.1,2.7,4.3,61688,4509,29,10.2,24.2,36.5,100,476.2,7.5,6.6,,,1256
1400000US06037603500,6037603500,64,2.7,4.1,81815,3084,39.7,10.4,25.6,24.3,150,445,9,9.1,,,1726
1400000US06037603600,6037603600,62.1,3.2,5,73672,4270,42.4,10.9,30,16.7,100,453.1,6.8,10.2,,,1774
1400000US06037603702,6037603702,58.3,5.2,8.1,80688,4914,54.4,3.6,22.4,19.6,150,549.9,3.7,4.1,,,1706
1400000US06037603703,6037603703,62.7,1.9,2.9,88750,2513,46.4,3.3,17.9,32.4,100,479.4,3.8,3.7,,,2050
1400000US06037603704,6037603704,65,7.7,10.5,49690,6625,19.3,32.2,4.4,44,90,339.6,21,24.7,,,1148
1400000US06037603801,6037603801,64.3,6.1,8.7,55030,4747,22.3,18.9,7.9,50.9,150,461.2,19.8,16.6,,,1368
1400000US06037603802,6037603802,65.5,3.4,5,59696,3777,35.8,7.7,15,41.5,90,437,15,13.4,,,1399
1400000US06037603900,6037603900,66,2.9,4.2,48576,7510,41.9,8.1,11.1,38.8,150,444.9,11.7,20,,,1241
1400000US06037604001,6037604001,65.7,3.3,4.8,67823,4600,46.5,9.7,10,33.8,100,464.3,11.6,8.6,,,1639
1400000US06037604002,6037604002,64.4,3.1,4.6,60274,4886,41.4,7.4,15.2,35.9,150,533.5,11,7.9,,,1419
1400000US06037604100,6037604100,65.6,4.1,5.9,63547,7487,52.8,3.1,6.7,37.3,90,538.6,18,13.4,,,1536
1400000US06037609900,6037609900,49.6,5.9,10.6,63889,2148,68,3.2,6,22.9,100,549.3,6.5,18.8,,,1422
1400000US06037620001,6037620001,66.5,4.4,6.2,116349,4236,75.4,6.4,5.1,13.1,150,1079.5,1.8,6.6,,,1758
1400000US06037620002,6037620002,71.4,4.9,6.5,108153,3494,68.8,2,15.1,14.1,150,975.4,4.8,6.4,,,1733
1400000US06037620101,6037620101,64.2,8.5,11.7,97639,5558,66.4,5.1,12.4,16.1,150,879.8,4,8.9,,,1868
1400000US06037620102,6037620102,69.5,4.5,6,84000,3562,75.9,0.3,5.6,18.2,200,1066.5,5.9,8.7,,,1772
1400000US06037620201,6037620201,81.3,3,3.5,130761,1568,87.6,2,5,5.3,150,1802.9,1.2,6.7,,,2573
1400000US06037620301,6037620301,54.5,2.4,4.3,160714,4942,83.9,0,4.9,11.1,150,2000,1.9,3.2,,,3097
1400000US06037620303,6037620303,66,2.1,3.1,181406,4569,83.8,0,10.9,5.3,150,2000,1.7,0.9,,,2433
1400000US06037620305,6037620305,61.5,3.5,5.4,127632,5876,83.2,1.5,9.4,5.9,150,2000,2.4,3,,,2631
1400000US06037620400,6037620400,56.5,6.1,9.7,135954,5040,77.4,0.4,15.2,7,100,1230.8,2.2,2.9,,,2566
1400000US06037620501,6037620501,69.6,2.3,3.2,128803,6063,71.8,4.8,10.6,12.7,100,845.1,3.7,3.2,,,2159
1400000US06037620521,6037620521,72.4,1.7,2.2,125391,4092,58.8,2.8,18.2,20.2,150,794.2,4.3,5.4,,,1983
1400000US06037620522,6037620522,67.2,3.2,4.5,106654,4968,62.6,2.7,15,19.6,150,858.4,5.6,4,,,1907
1400000US06037620601,6037620601,62.1,5.5,8.2,87604,5030,59.7,4.1,16.6,19.5,150,723.8,4.3,5.8,,,1661
1400000US06037620602,6037620602,63.1,3.2,4.8,126908,5165,79.6,0,13.5,6.9,100,769.5,4.5,3.4,,,1775
1400000US06037620701,6037620701,74.2,3.5,4.4,113789,7184,73.7,5.9,11.1,9.3,150,878.5,4.8,3,,,1875
1400000US06037620702,6037620702,67,3.2,4.5,148565,7391,73.4,3.1,15.5,8.1,150,879.8,5.2,3,,,2238
1400000US06037620800,6037620800,59.4,2.9,4.6,158668,7735,67.3,0.4,21.8,10.5,150,1836.5,4.1,3.2,,,2076
1400000US06037620901,6037620901,55.8,2.2,3.7,201125,2943,81.7,0.8,11.4,6.2,150,2000,1,6.4,,,2367
1400000US06037620904,6037620904,58.9,4.4,7,177632,2900,88.1,0,3.2,8.7,100,2000,1.9,3.4,,,2446
1400000US06037621001,6037621001,66.7,3.1,4.4,127750,4457,80.4,0.6,6.4,12.6,200,1304.3,1.3,1.9,,,1907
1400000US06037621002,6037621002,78,1.2,1.5,117262,976,83.2,3.9,10.1,2.8,90,2000,1,9.5,,,2308
1400000US06037621004,6037621004,71.9,3.2,4.2,121384,4247,87.6,0.1,4.7,7.6,150,1756.6,3.3,5.7,,,2174
1400000US06037621102,6037621102,69,4,5.5,161204,2896,83.9,0.7,6.1,9.3,100,1070.4,2.1,7.4,,,2135
1400000US06037621104,6037621104,81.4,1.4,1.7,150710,7074,86.2,2.5,6.5,4.8,150,1500.4,5.3,5.7,,,2180
1400000US06037621201,6037621201,71.1,2.6,3.6,114583,6601,74,1.9,11.8,12.2,150,957.2,2.7,4.6,,,1973
1400000US06037621204,6037621204,70.9,2.3,3.1,95403,3142,74.6,4.6,13.6,7.1,150,740.3,1.8,8.4,,,2132
1400000US06037621301,6037621301,68.3,3.3,4.7,106044,6819,72.9,3.6,13.9,9.6,150,954.7,4.6,5.2,,,2126
1400000US06037621324,6037621324,69.5,5.1,6.8,91816,3804,81.8,1.4,9.1,7.7,150,910.4,3.1,5.8,,,1905
1400000US06037621326,6037621326,71.4,3.2,4.2,102703,2945,83,1.9,5.6,9.5,150,1348.7,5.4,5.7,,,2087
1400000US06037621400,6037621400,64.9,2.1,3.1,106591,4496,76.2,2.5,9.7,11.6,200,1069.1,3.4,5.2,,,1861
1400000US06037650001,6037650001,53.6,2.7,4.8,92101,5617,33,0.3,47.8,18.9,100,605.5,7,14.9,,,1116
1400000US06037650003,6037650003,67.8,6.2,8.4,64444,3200,33.9,7.3,31.3,27.6,100,588.8,11.3,6.5,,,1330
1400000US06037650004,6037650004,66.7,5.6,7.8,70134,4023,31.8,6.1,46.7,15.4,150,602.4,10.4,16.6,,,1389
1400000US06037650101,6037650101,56.1,4.8,7.9,104679,6022,28,0.7,54.2,17.1,100,624,5.9,8.7,,,1552
1400000US06037650102,6037650102,61.3,2.1,3.3,96172,2252,47,1.5,35,16.4,100,608.7,4.3,5,,,1702
1400000US06037650200,6037650200,57.6,3,4.9,97645,6100,54.9,1.3,26.8,17,150,604.7,3.8,6.9,,,2077
1400000US06037650300,6037650300,55.8,5.4,8.8,66111,7147,39.7,7.1,32.1,21.1,150,597.8,9.8,8.6,,,1634
1400000US06037650401,6037650401,63.6,2.6,3.9,126786,4728,52.9,0.2,36.8,10.1,150,748,6,5.9,,,2356
1400000US06037650501,6037650501,52.8,2.7,4.9,107468,3055,64.7,0,28.6,6.7,100,745.9,1.3,2.2,,,3052
1400000US06037650502,6037650502,61.8,2,3.1,118324,4330,53.3,5.6,25.6,15.5,150,805.5,2.2,7,,,1931
1400000US06037650602,6037650602,57.6,2.4,4,75957,7451,32.4,5,53.4,9.2,150,716.1,7.8,10.3,,,1701
1400000US06037650603,6037650603,58.7,1.2,2,86726,3694,51,3.8,41.6,3.6,150,892.9,1.7,7.1,,,1291
1400000US06037650604,6037650604,66,2.4,3.6,58575,5855,42.5,1.1,39.5,17,150,621.4,5.1,11.5,,,1540
1400000US06037650605,6037650605,64,3.5,5.2,90167,3026,46.5,2.7,41.6,9.2,100,802.3,3.5,8.8,,,1662
1400000US06037650701,6037650701,54.9,3.5,5.9,108958,2478,58.8,1.1,31.5,8.6,150,711.6,0.6,7.5,,,3098
1400000US06037650702,6037650702,58.4,2.5,4.1,124781,4815,64.4,0.2,24.8,10.5,150,815.6,2.2,2.4,,,2768
1400000US06037650800,6037650800,56.3,2.4,4.1,85607,6550,29.6,0.6,64.4,5.5,200,577.6,2.9,5.1,,,2725
1400000US06037650901,6037650901,68.5,3.6,5.1,77621,5436,53.3,3.3,28.8,14.5,150,645.8,4.2,5.7,,,1526
1400000US06037650902,6037650902,67.4,2.6,3.8,92645,6776,39.9,2.8,34.6,22.7,150,624.6,5.5,6.6,,,1565
1400000US06037651001,6037651001,57.6,3.8,6.3,96066,5574,44.3,2,26.2,27.5,150,677.6,6.6,8.5,,,1529
1400000US06037651002,6037651002,65.7,2,3,87229,4845,43.9,4.4,38.2,13.5,150,790.1,6.4,5.2,,,1507
1400000US06037651101,6037651101,56.5,3.6,6.1,96010,5229,45.4,0.8,47.4,6.4,200,864.9,0.9,5.6,,,1785
1400000US06037651102,6037651102,59.6,1.9,3,67292,3656,52.4,3.2,33,11.4,150,549.1,3.3,5.9,,,1610
1400000US06037651201,6037651201,64.1,2.7,4.1,147628,4834,71,0.6,19.1,9.3,200,884.3,1.8,2.7,,,2658
1400000US06037651221,6037651221,59,4,6.4,80642,3596,33.7,6.6,51.4,8.2,150,877.6,4.9,5,,,1508
1400000US06037651222,6037651222,68.8,1.3,1.8,88023,6369,41.9,3.6,44.7,9.8,100,826.7,6.7,6,,,1740
1400000US06037651302,6037651302,57.8,1.5,2.5,117245,6032,70.3,3.4,14.3,11.9,150,1100,3.1,6.3,,,1901
1400000US06037651304,6037651304,58.9,2.1,3.5,85896,4650,79.2,3.7,8,9.1,150,1142.4,3.1,4.5,,,1789
1400000US06037651401,6037651401,55.1,5.2,8.6,87083,2602,66.6,0.5,25.2,7.7,100,698.2,4,2.9,,,1583
1400000US06037651402,6037651402,64.1,0.8,1.3,105909,6450,49.5,0.3,39.6,10.6,150,823.4,6,3.6,,,1417
1400000US06037670001,6037670001,59.1,3.7,6,69438,3486,60.4,6,14.4,19.2,100,596.2,5.5,9.1,,,1301
1400000US06037670002,6037670002,60.2,2.1,3.4,80117,3997,55.4,5.6,20.5,18.6,150,610.3,9.4,10.4,,,1401
1400000US06037670003,6037670003,65.8,4.4,6.2,80272,5732,57,1.8,17.1,24.1,150,583.6,7.3,5.8,,,1357
1400000US06037670100,6037670100,65.2,5.7,8,60040,6742,61.4,6.6,12.5,19.4,150,565.1,15.8,16.8,,,1319
1400000US06037670201,6037670201,53.4,2.4,4.4,144046,3812,69.5,1,21.6,8,150,1378.7,2.9,4.9,,,2131
1400000US06037670202,6037670202,52.6,3.5,6.3,174205,2562,68.7,1,21.4,8.9,150,1263.2,5.7,3.5,,,3179
1400000US06037670324,6037670324,50.8,2.7,5.1,208125,5109,78.4,0.5,14.9,6.2,100,1566,2,5.3,,,2389
1400000US06037670326,6037670326,44.2,0.8,1.8,151367,3514,67.6,0,28.2,4.2,150,2000,3.2,8.4,,,3500
1400000US06037670328,6037670328,53.1,1.4,2.5,190583,4900,73.3,0.2,22.4,4.1,150,1660.9,2.4,3.4,,,2430
1400000US06037670403,6037670403,48,3.4,6.7,150652,2763,54.8,1.6,37.9,5.6,150,1129.9,6.6,5.7,,,2750
1400000US06037670405,6037670405,43.9,0.5,1.2,102941,2818,56.4,2.9,35.8,4.9,100,1022.6,3,2.4,,,2506
1400000US06037670406,6037670406,51.1,0,0,170125,1858,47.8,5.3,42.8,4,100,1425.6,3.6,3.3,,,2909
1400000US06037670407,6037670407,53.2,4.7,8.2,93415,6179,37.3,2.2,50.3,10.2,100,965.6,5.5,6.4,,,2555
1400000US06037670411,6037670411,52.7,0.6,1.1,137361,4553,62.9,1.4,28.2,7.6,150,1061.5,1.1,2.8,,,3500
1400000US06037670413,6037670413,50.7,3.1,5.8,147993,4767,51.2,0.5,44.5,3.9,200,1129.4,2.1,4,,,3500
1400000US06037670416,6037670416,48.9,2.2,4.3,98889,4370,45.7,5.1,35.4,13.7,150,1598,5.1,7.8,,,2043
1400000US06037670500,6037670500,40.5,2.7,6.2,239375,1630,75.2,1.7,17.2,5.9,200,2000,2.8,1.6,,,0
1400000US06037670602,6037670602,49.1,1.1,2.1,150097,6905,66.4,2,21,10.6,150,1243.2,1.6,6.4,,,3007
1400000US06037670701,6037670701,60,2.5,4,124181,7076,61.6,0.7,19.9,17.8,150,801.5,1.1,4.6,,,1875
1400000US06037670702,6037670702,60.3,0.7,1.1,202500,5555,75.9,1.2,14.9,8,100,1288.5,1,1.9,,,3500
1400000US06037700101,6037700101,68.9,3.7,5.1,55386,5265,89.7,2.4,3.2,4.8,150,1098.4,6.3,14.1,,,1436
1400000US06037700102,6037700102,66.8,7.8,10.5,36568,4306,74.2,6.8,5.4,13.7,100,,13.4,20.9,,,1384
1400000US06037700200,6037700200,76.1,2.7,3.4,65190,7082,79.2,4.7,3.8,12.3,150,719.5,9,13.8,,,1565
1400000US06037700300,6037700300,77.5,4.8,5.8,81909,6461,80.6,1.9,4.8,12.8,200,629.5,6.9,11.7,,,1622
1400000US06037700400,6037700400,74.6,3.5,4.5,87016,5529,81,3.7,6.4,8.9,150,1226.6,5.1,10.4,,,1958
1400000US06037700501,6037700501,82.8,3.6,4.2,82847,3567,75.2,6.6,7.2,11,100,874.5,6.9,7,,,1638
1400000US06037700502,6037700502,71,4.4,5.9,76765,4174,83.9,0.1,8.3,7.7,150,684.3,4,12.7,,,1672
1400000US06037700600,6037700600,49.7,3.1,5.8,185729,5198,89,0.6,5.3,5.2,150,2000,2.6,8.2,,,2411
1400000US06037700700,6037700700,47.5,1.5,3.1,209890,3537,87.3,0.1,3.8,8.8,80,2000,1,2.4,,,1915
1400000US06037700801,6037700801,54.6,3.4,5.9,86216,4924,76.5,1.1,16.5,5.9,150,1110.2,6.5,12.7,,,2488
1400000US06037700802,6037700802,59.9,6.1,9.2,67422,4066,72.9,6.5,12.3,8.3,150,1184.9,5.4,11.5,,,1836
1400000US06037700901,6037700901,68.8,2.3,3.2,84500,3495,80.6,0.9,14.4,4.1,150,1635.7,2.8,8.3,,,1971
1400000US06037700902,6037700902,63.6,3,4.6,84347,7519,80.2,1.8,9.6,8.4,150,1657.4,6.7,12.9,,,2155
1400000US06037701000,6037701000,57.6,4.3,7,106657,5623,85.5,0.9,5.8,7.8,150,2000,5.5,7.1,,,2105
1400000US06037701100,6037701100,16.5,9.1,35.5,-,1096,49.2,25.7,9.4,15.7,0,913.5,3.7,64.8,,,1203
1400000US06037701201,6037701201,56.7,3.7,6.1,201719,3961,88.4,0,9,2.5,150,2000,0.7,5.8,,,2315
1400000US06037701202,6037701202,70.2,4.8,6.4,115647,3475,83.1,4,10.1,2.8,200,1175.7,1.9,4.5,,,2078
1400000US06037701302,6037701302,78.2,4.5,5.5,97120,4880,84.2,0.1,11.3,4.5,150,745.1,4.5,6.5,,,2002
1400000US06037701304,6037701304,55.9,4.1,6.8,122024,6223,83,1.4,8.9,6.7,150,2000,2.2,5.7,,,1891
1400000US06037701402,6037701402,67.8,3,4.2,100840,5877,81.5,3.2,6.6,8.6,150,,6.7,14.3,,,1741
1400000US06037701501,6037701501,69.6,4.3,5.8,97440,5238,76.1,1.4,9.7,12.8,150,921.8,2.5,10.3,,,1828
1400000US06037701502,6037701502,66.2,2.7,3.9,90081,3672,78.4,2.8,11.7,7.2,200,846.8,5.9,9.8,,,1720
1400000US06037701601,6037701601,66.1,4.8,6.8,135295,4411,77.1,0.6,11.4,10.9,150,1986.4,4.2,2.5,,,2114
1400000US06037701602,6037701602,74.7,4.4,5.6,99805,3798,71.5,4.2,12.6,11.6,150,844.3,7.4,9.7,,,1817
1400000US06037701701,6037701701,66.8,4.7,6.5,76830,3512,72,7.6,7.8,12.6,150,684.7,5.3,8.7,,,1548
1400000US06037701702,6037701702,65.2,3.9,5.7,67008,3489,73.3,4.6,11.2,10.9,150,951.1,11.3,10.9,,,1444
1400000US06037701801,6037701801,58.8,6.6,10.1,60213,7092,56.4,9.4,19.8,14.3,150,739.8,8.1,16.8,,,1507
1400000US06037701802,6037701802,56.6,4.8,7.8,64475,4374,61.7,11.1,8.7,18.6,200,989.2,4.3,19.6,,,1575
1400000US06037701902,6037701902,57.1,8.6,13.1,59154,4598,72.4,12.5,7.6,7.5,150,2000,3.3,17.6,,,1871
1400000US06037702002,6037702002,70.1,6.5,8.5,88986,6370,80.6,5.8,5.1,8.5,200,996.8,9.5,10.3,,,1685
1400000US06037702102,6037702102,71.3,5.4,7.1,87295,6020,80.7,3.8,6.5,9.1,200,1190.3,4.4,9.9,,,1642
1400000US06037702201,6037702201,65.9,4.5,6.4,96806,4387,74.3,3.8,8.6,13.2,150,1281,5.4,9.7,,,1912
1400000US06037702202,6037702202,64.3,4,5.8,109803,4000,79.1,2.1,8.6,10.3,150,1600,4.2,7,,,1639
1400000US06037702300,6037702300,68.8,2.8,4,95246,6701,74.6,4.1,11.6,9.7,150,1394.8,4.7,11.8,,,1520
1400000US06037702400,6037702400,65.1,2.8,4.1,88603,4426,67.8,6.3,15.2,10.7,150,900,6.6,8.8,,,1764
1400000US06037702501,6037702501,75.2,3.1,4,93826,4757,77.3,2.9,11.8,8.1,100,1070.6,3.1,2.2,,,1713
1400000US06037702502,6037702502,61.4,2.4,3.7,86081,3983,54.2,14.9,19.6,11.3,100,495.9,0.1,9.4,,,1748
1400000US06037702600,6037702600,59,3.2,5.2,94815,6216,56.6,10.5,17,15.8,150,960.3,2.9,4.4,,,1789
1400000US06037702700,6037702700,72.3,0.9,1.2,126786,3521,71.5,1.1,14.8,12.6,150,984.7,1.4,4.6,,,1600
1400000US06037702801,6037702801,62.4,1.9,3,56912,4978,67.2,4.1,18.9,9.9,100,943.1,8.1,14.8,,,1653
1400000US06037702802,6037702802,70.5,4.3,5.8,90000,2397,66.3,3.5,6.6,23.6,150,974.7,9.4,5.4,,,1731
1400000US06037702803,6037702803,63.4,5.9,8.5,68643,3167,57.4,2.7,12.1,27.8,100,861.5,13.3,12.9,,,1633
1400000US06037702901,6037702901,74.3,3.2,4.2,112050,9771,76.5,7.7,8.9,6.9,200,598.8,7.9,14.4,,,2940
1400000US06037703001,6037703001,75.4,4.4,5.5,104000,6288,44.8,20.7,23,11.5,150,449.4,4.8,5.2,,,2166
1400000US06037703002,6037703002,56.6,5.6,9,101765,7210,15.4,72.7,5.8,6.2,150,954.6,4.2,8.9,,,1914
1400000US06037703100,6037703100,56.6,7.9,12.3,90619,5935,6,77.5,1.9,14.6,100,681.1,4,7.5,,,1435
1400000US06037703200,6037703200,49.1,6.5,11.6,93528,5645,7.5,82.9,3.4,6.2,150,764.6,1.4,8.7,,,1214
1400000US06037800101,6037800101,60.2,4,6.2,138274,5647,84,0.6,6.6,8.9,200,966.2,4.3,2.3,,,2750
1400000US06037800102,6037800102,61.9,4.4,6.6,126619,6577,88.6,1.6,4,5.8,150,1002.7,1.9,5.8,,,2190
1400000US06037800202,6037800202,56.3,1.5,2.6,160524,5923,87.9,0.4,7.9,3.8,100,1537.4,2,9.1,,,3500
1400000US06037800203,6037800203,58.6,2.7,4.4,133971,5568,85.3,0.6,9.4,4.6,250,1681.6,4.6,7.3,,,2346
1400000US06037800204,6037800204,55.5,3,5.1,130363,4604,84.7,0.6,9.3,5.4,100,1459.5,5.8,6.6,,,2480
1400000US06037800324,6037800324,67.6,2.8,4,152942,6862,80.3,4.2,9.3,6.3,150,690.4,5.3,3.2,,,2667
1400000US06037800325,6037800325,51.8,2.5,4.7,131680,3529,87.8,1.5,5.5,5.3,150,879.9,1.7,5.6,,,2566
1400000US06037800326,6037800326,53.8,1.8,3.2,137222,4943,81.6,5.5,7.5,5.4,200,1118.9,3.1,5.4,,,2154
1400000US06037800327,6037800327,67.6,3.3,4.7,91418,5726,82.7,3.5,5.8,8.1,100,484.6,5.7,6.6,,,2243
1400000US06037800328,6037800328,78.6,3.4,4.2,101923,2821,72.9,2,19.1,6,90,660.2,5.2,10.8,,,2113
1400000US06037800329,6037800329,64.7,1.4,2.1,84074,6669,84.4,0.7,9,5.9,150,795.5,5.7,8,,,2271
1400000US06037800330,6037800330,67.3,5.1,7,151750,953,94.2,1.2,0.5,4.1,60,1041.7,1.8,4.2,,,3328
1400000US06037800331,6037800331,56.1,2.6,4.5,126250,729,73.1,3,18.7,5.2,40,691.1,2,3.2,,,3090
1400000US06037800332,6037800332,57,1.2,2,147019,6355,84.3,0.4,8.2,7,150,975.2,0.2,5.4,,,3500
1400000US06037800406,6037800406,46.9,5.5,10.5,130208,2812,82.6,3.1,3.8,10.5,150,2000,2.7,6.9,,,1807
1400000US06037800408,6037800408,62.7,1.9,2.9,145696,7235,94.2,0.3,1,4.6,150,1634.5,7.7,6.4,,,2568
1400000US06037800410,6037800410,46.3,5.1,9.9,122875,4064,70,4.2,15.8,10,100,1639.1,2.1,5.9,,,2367
1400000US06037800504,6037800504,54.6,1.2,2.1,155583,2507,92.5,3.1,2.3,2.1,100,2000,6.1,9.6,,,2369
1400000US06037800506,6037800506,51.9,2,3.6,177143,3150,86.3,1.3,7.9,4.6,150,2000,1.6,7.7,,,3079
1400000US06037900102,6037900102,34.1,1.9,5.2,25938,588,71.9,2.6,2.2,23.3,70,123.1,9.9,32.9,,,950
1400000US06037900103,6037900103,38.2,3.2,7.7,32500,5684,81.5,9.1,1.5,7.9,100,140.7,14.9,38.5,,,1101
1400000US06037900104,6037900104,40.4,8.4,17.1,47078,5783,53.3,9.3,0.9,36.5,150,169.8,8.6,21.9,,,1032
1400000US06037900201,6037900201,38.2,3.4,8.2,44643,1151,86.3,1.4,5.1,7.2,60,218.2,3.4,20.9,,,730
1400000US06037900300,6037900300,51.2,3.1,5.7,54012,5399,73.5,12.8,6.7,7,90,218,3.7,17.6,,,1051
1400000US06037900501,6037900501,45.7,5,9.8,47181,6712,56.9,25.6,4.3,13.2,150,191.8,7.9,28.7,,,1157
1400000US06037900504,6037900504,54.1,2.8,4.8,61914,6704,63.1,18.5,6.2,12.2,150,245.4,6,17.3,,,1203
1400000US06037900505,6037900505,42.7,7.8,15.5,36799,3661,63,22.2,2.3,12.6,100,209.6,5.5,30.1,,,584
1400000US06037900506,6037900506,44.8,4.5,9.2,50095,4343,47.3,36.9,1.7,14.1,100,222.2,9.3,33.7,,,1273
1400000US06037900507,6037900507,46.6,4.7,9.1,46958,6863,66.5,16.5,6.6,10.4,100,173.4,7.2,28.8,,,1150
1400000US06037900508,6037900508,43.4,3,6.4,51667,3783,70.9,17.4,1.4,10.3,150,265.6,7.5,30.8,,,1410
1400000US06037900602,6037900602,43.2,5.8,11.9,36531,5765,79.4,6.9,1.5,12.3,150,43.5,12.3,26,,,885
1400000US06037900605,6037900605,45.2,4.4,8.8,40238,7433,75.8,15.8,0.3,8,100,78.2,3.1,42.4,,,811
1400000US06037900606,6037900606,35.4,5.9,14.3,30083,3373,59.1,33.4,3,4.6,80,162.1,9.4,41.2,,,1010
1400000US06037900607,6037900607,32.4,6,15.7,23020,4088,47.5,38.9,1.5,12.2,100,146.7,11,56.4,,,1080
1400000US06037900608,6037900608,43.6,2.2,4.7,48846,3509,57.9,27.9,3.6,10.6,90,191.5,5.6,27.3,,,1366
1400000US06037900609,6037900609,48.3,5.7,10.6,37321,5302,54.7,31.6,2.9,10.8,100,157.8,6.5,34,,,1116
1400000US06037900701,6037900701,40.1,6.9,14.7,37883,4602,57.7,23.1,2.3,16.8,150,161.4,6.9,33.3,,,1184
1400000US06037900703,6037900703,49.5,3.3,6.2,36384,4212,54.8,24,3.7,17.5,150,167.3,8.2,30.4,,,1044
1400000US06037900704,6037900704,62.2,2.8,4.3,44306,2802,33.4,49.1,8.8,8.6,150,,8.9,22.2,,,1100
1400000US06037900705,6037900705,57.1,2.6,4.4,46306,3949,62.6,11.6,3.1,22.7,150,280.1,13.4,18.1,,,991
1400000US06037900803,6037900803,45.4,2.9,6,56316,9046,67.1,20.2,3.8,8.8,100,251.2,8,24.8,,,1562
1400000US06037900804,6037900804,47.4,3.9,7.5,39706,3480,52.9,26.6,2.6,17.8,150,146.2,9.5,21.5,,,1048
1400000US06037900805,6037900805,40.3,4.5,10,59458,4814,65.8,14.3,1,18.9,100,228.8,12,18.4,,,1166
1400000US06037900806,6037900806,32.8,4.5,12,21587,4522,46.7,41.7,4,7.6,150,183.3,9.4,41.9,,,769
1400000US06037900900,6037900900,46.2,2.4,4.9,56574,3985,85.1,6.9,1.3,6.8,150,271.2,6.6,14.1,,,1240
1400000US06037901003,6037901003,0,0,-,-,4884,32.4,28.4,3,36.2,0,,-,-,,,0
1400000US06037901004,6037901004,54.6,4.5,7.7,85714,13277,58.6,22.1,8.5,10.7,200,306.3,4.3,8.5,,,2084
1400000US06037901007,6037901007,53.8,3.4,6,94750,2098,83.4,2.5,4.3,9.8,100,315.1,3.7,7,,,1244
1400000US06037901008,6037901008,58.3,4.1,6.6,61103,2733,66.4,12.4,9.4,11.8,100,224.4,6.2,16.4,,,1658
1400000US06037901009,6037901009,56.2,4.3,7.1,70481,5295,62.7,21.4,4.6,11.4,150,295.1,4.9,9.6,,,1206
1400000US06037901010,6037901010,52.5,2.4,4.4,62614,5853,65.8,18.9,1.3,14.1,150,279.7,4,22,,,1255
1400000US06037901011,6037901011,59,3.1,5,65370,5322,63.8,12.1,5.6,18.5,150,255.1,5.7,17.8,,,1256
1400000US06037901101,6037901101,50.6,5,9,68139,5482,70.7,12.5,6.7,10.1,150,279.3,8.7,14.5,,,1277
1400000US06037901102,6037901102,50.9,2.6,4.9,75326,5390,72.2,8.8,4.6,14.4,150,317.9,9.2,12.3,,,1233
1400000US06037901205,6037901205,53.3,2.4,4.2,74318,11698,63.6,20.4,5.7,10.3,200,336.7,4.9,13.5,,,963
1400000US06037901209,6037901209,47.5,2.5,5,59911,1840,76.3,2.2,2.6,18.9,100,259.4,10.4,12.8,,,1402
1400000US06037901210,6037901210,52.1,3.3,5.9,63322,1733,82,0,0.6,17.4,70,268.3,3.6,9.6,,,1284
1400000US06037901213,6037901213,59.2,4,6.4,114226,3935,80.7,7.5,5.3,6.5,100,436.2,2.4,4.8,,,2150
